atomCode_fluorinated_compoundsCode,NMR_Peaks,SMILES_self,AtomDegreeDescriptor-aNeg_self,AtomHybridizationDescriptor-aHyb_self,AtomHybridizationVSEPRDescriptor-hybr_self,AtomValenceDescriptor-val_self,BondsToAtomDescriptor-bondsToAtom_self,CovalentRadiusDescriptor-covalentRadius_self,DistanceToAtomDescriptor-distanceToAtom_self,EffectiveAtomPolarizabilityDescriptor-effAtomPol_self,IPAtomicHOSEDescriptor-ipAtomicHOSE_self,InductiveAtomicHardnessDescriptor-indAtomHardnesss_self,InductiveAtomicSoftnessDescriptor-indAtomSoftness_self,PartialPiChargeDescriptor-pepe_self,PartialSigmaChargeDescriptor-partialSigmaCharge_self,PartialTChargeMMFF94Descriptor-partialTCMMFF94_self,PartialTChargePEOEDescriptor-pepeT_self,PeriodicTablePositionDescriptor-periodicTablePosition_self,PiElectronegativityDescriptor-elecPiA_self,level_0_neighbor1,index_neighbor1,SMILES_neighbor1,AtomDegreeDescriptor-aNeg_neighbor1,AtomHybridizationDescriptor-aHyb_neighbor1,AtomHybridizationVSEPRDescriptor-hybr_neighbor1,AtomValenceDescriptor-val_neighbor1,BondsToAtomDescriptor-bondsToAtom_neighbor1,CovalentRadiusDescriptor-covalentRadius_neighbor1,DistanceToAtomDescriptor-distanceToAtom_neighbor1,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor1,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor1,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor1,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor1,PartialPiChargeDescriptor-pepe_neighbor1,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor1,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor1,PartialTChargePEOEDescriptor-pepeT_neighbor1,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor1,PiElectronegativityDescriptor-elecPiA_neighbor1,level_0_neighbor2,index_neighbor2,SMILES_neighbor2,AtomDegreeDescriptor-aNeg_neighbor2,AtomHybridizationDescriptor-aHyb_neighbor2,AtomHybridizationVSEPRDescriptor-hybr_neighbor2,AtomValenceDescriptor-val_neighbor2,BondsToAtomDescriptor-bondsToAtom_neighbor2,CovalentRadiusDescriptor-covalentRadius_neighbor2,DistanceToAtomDescriptor-distanceToAtom_neighbor2,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor2,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor2,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor2,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor2,PartialPiChargeDescriptor-pepe_neighbor2,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor2,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor2,PartialTChargePEOEDescriptor-pepeT_neighbor2,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor2,PiElectronegativityDescriptor-elecPiA_neighbor2,level_0_neighbor3,index_neighbor3,SMILES_neighbor3,AtomDegreeDescriptor-aNeg_neighbor3,AtomHybridizationDescriptor-aHyb_neighbor3,AtomHybridizationVSEPRDescriptor-hybr_neighbor3,AtomValenceDescriptor-val_neighbor3,BondsToAtomDescriptor-bondsToAtom_neighbor3,CovalentRadiusDescriptor-covalentRadius_neighbor3,DistanceToAtomDescriptor-distanceToAtom_neighbor3,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor3,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor3,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor3,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor3,PartialPiChargeDescriptor-pepe_neighbor3,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor3,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor3,PartialTChargePEOEDescriptor-pepeT_neighbor3,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor3,PiElectronegativityDescriptor-elecPiA_neighbor3,SMILES,Compound name,Solvent_used_for_NMR
4_From_Review_416,-124.0,F,1.0,3.0,3.0,7.0,3.0,0.72,2.8785616182392206,3.888374999999999,0.0,1.2686602959210558,0.7882330701253588,0.0,-0.1901794997714382,-0.317,-0.1901794997714382,2.0,4.709547748485093,0,3,C,4.0,3.0,3.0,4.0,2.0,0.77,2.4593932991695326,6.416749999999999,0.0,0.7435411630242752,1.3449154528750036,0.0,0.3846659463432818,0.7290000000000001,0.3846659463432818,2.0,0.0,1,5,F,1.0,3.0,3.0,7.0,3.0,0.72,3.541982965797549,3.888374999999999,0.0,1.1874000328723755,0.8421761599424532,0.0,-0.1901794997714382,-0.317,-0.1901794997714382,2.0,4.709547748485093,2.0,6.0,C,4.0,3.0,3.0,4.0,3.0,0.77,3.1529600695219724,6.7563749999999985,0.0,0.6952356778727325,1.4383611656118958,0.0,0.3697582781659241,0.317,0.3697582781659241,2.0,0.0,O=C(O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,"2,2,3,4,4,4-hexafluoro-3-(trifluoromethyl)butanoic acid",CDCl3
5_From_Review_416,-124.0,F,1.0,3.0,3.0,7.0,3.0,0.72,3.541982965797549,3.888374999999999,0.0,1.1874000328723755,0.8421761599424532,0.0,-0.1901794997714382,-0.317,-0.1901794997714382,2.0,4.709547748485093,0,3,C,4.0,3.0,3.0,4.0,2.0,0.77,2.4593932991695326,6.416749999999999,0.0,0.7435411630242752,1.3449154528750036,0.0,0.3846659463432818,0.7290000000000001,0.3846659463432818,2.0,0.0,1,4,F,1.0,3.0,3.0,7.0,3.0,0.72,2.8785616182392206,3.888374999999999,0.0,1.2686602959210558,0.7882330701253588,0.0,-0.1901794997714382,-0.317,-0.1901794997714382,2.0,4.709547748485093,2.0,6.0,C,4.0,3.0,3.0,4.0,3.0,0.77,3.1529600695219724,6.7563749999999985,0.0,0.6952356778727325,1.4383611656118958,0.0,0.3697582781659241,0.317,0.3697582781659241,2.0,0.0,O=C(O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,"2,2,3,4,4,4-hexafluoro-3-(trifluoromethyl)butanoic acid",CDCl3
7_From_Review_416,-186.0,F,1.0,3.0,3.0,7.0,4.0,0.72,2.96286333636906,4.0581875,0.0,1.188522108326124,0.8413810672889944,0.0,-0.215776809986463,-0.317,-0.215776809986463,2.0,4.413792121802287,0,6,C,4.0,3.0,3.0,4.0,3.0,0.77,3.1529600695219724,6.7563749999999985,0.0,0.6952356778727325,1.4383611656118958,0.0,0.3697582781659241,0.317,0.3697582781659241,2.0,0.0,1,12,C,4.0,3.0,3.0,4.0,4.0,0.77,4.516222351700589,5.1081875000000005,0.0,0.7634024065287063,1.3099251344348453,0.0,0.4381311691862887,0.951,0.4381311691862887,2.0,0.0,2.0,8.0,C,4.0,3.0,3.0,4.0,4.0,0.77,3.7192647378211734,5.1081875,0.0,0.7520462523625163,1.3297054494435006,0.0,0.4381311691862887,0.951,0.4381311691862887,2.0,0.0,O=C(O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,"2,2,3,4,4,4-hexafluoro-3-(trifluoromethyl)butanoic acid",CDCl3
9_From_Review_416,-72.0,F,1.0,3.0,3.0,7.0,5.0,0.72,4.47556893143207,3.2340937500000004,0.0,1.2222759200149305,0.8181458733047647,0.0,-0.1667204241016071,-0.317,-0.1667204241016071,2.0,4.987134496887405,0,8,C,4.0,3.0,3.0,4.0,4.0,0.77,3.7192647378211734,5.1081875,0.0,0.7520462523625163,1.3297054494435006,0.0,0.4381311691862887,0.951,0.4381311691862887,2.0,0.0,1,10,F,1.0,3.0,3.0,7.0,5.0,0.72,3.1724069064355533,3.2340937500000004,0.0,1.2489341736507762,0.8006827109845882,0.0,-0.1667204241016071,-0.317,-0.1667204241016071,2.0,4.987134496887405,2.0,11.0,F,1.0,3.0,3.0,7.0,5.0,0.72,4.790410011679585,3.2340937500000004,0.0,1.3167643047656077,0.7594373544155318,0.0,-0.1667204241016071,-0.317,-0.1667204241016071,2.0,4.987134496887405,O=C(O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,"2,2,3,4,4,4-hexafluoro-3-(trifluoromethyl)butanoic acid",CDCl3
10_From_Review_416,-72.0,F,1.0,3.0,3.0,7.0,5.0,0.72,3.1724069064355533,3.2340937500000004,0.0,1.2489341736507762,0.8006827109845882,0.0,-0.1667204241016071,-0.317,-0.1667204241016071,2.0,4.987134496887405,0,8,C,4.0,3.0,3.0,4.0,4.0,0.77,3.7192647378211734,5.1081875,0.0,0.7520462523625163,1.3297054494435006,0.0,0.4381311691862887,0.951,0.4381311691862887,2.0,0.0,1,11,F,1.0,3.0,3.0,7.0,5.0,0.72,4.790410011679585,3.2340937500000004,0.0,1.3167643047656077,0.7594373544155318,0.0,-0.1667204241016071,-0.317,-0.1667204241016071,2.0,4.987134496887405,2.0,9.0,F,1.0,3.0,3.0,7.0,5.0,0.72,4.47556893143207,3.2340937500000004,0.0,1.2222759200149305,0.8181458733047647,0.0,-0.1667204241016071,-0.317,-0.1667204241016071,2.0,4.987134496887405,O=C(O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,"2,2,3,4,4,4-hexafluoro-3-(trifluoromethyl)butanoic acid",CDCl3
11_From_Review_416,-72.0,F,1.0,3.0,3.0,7.0,5.0,0.72,4.790410011679585,3.2340937500000004,0.0,1.3167643047656077,0.7594373544155318,0.0,-0.1667204241016071,-0.317,-0.1667204241016071,2.0,4.987134496887405,0,8,C,4.0,3.0,3.0,4.0,4.0,0.77,3.7192647378211734,5.1081875,0.0,0.7520462523625163,1.3297054494435006,0.0,0.4381311691862887,0.951,0.4381311691862887,2.0,0.0,1,10,F,1.0,3.0,3.0,7.0,5.0,0.72,3.1724069064355533,3.2340937500000004,0.0,1.2489341736507762,0.8006827109845882,0.0,-0.1667204241016071,-0.317,-0.1667204241016071,2.0,4.987134496887405,2.0,9.0,F,1.0,3.0,3.0,7.0,5.0,0.72,4.47556893143207,3.2340937500000004,0.0,1.2222759200149305,0.8181458733047647,0.0,-0.1667204241016071,-0.317,-0.1667204241016071,2.0,4.987134496887405,O=C(O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,"2,2,3,4,4,4-hexafluoro-3-(trifluoromethyl)butanoic acid",CDCl3
13_From_Review_416,-72.0,F,1.0,3.0,3.0,7.0,5.0,0.72,4.790131536816082,3.2340937500000004,0.0,1.3266981602592254,0.7537509510110488,0.0,-0.1667204241016071,-0.317,-0.1667204241016071,2.0,4.987134496887405,0,12,C,4.0,3.0,3.0,4.0,4.0,0.77,4.516222351700589,5.1081875000000005,0.0,0.7634024065287063,1.3099251344348453,0.0,0.4381311691862887,0.951,0.4381311691862887,2.0,0.0,1,15,F,1.0,3.0,3.0,7.0,5.0,0.72,5.427951058180241,3.2340937500000004,0.0,1.332457245140915,0.7504931236230732,0.0,-0.1667204241016071,-0.317,-0.1667204241016071,2.0,4.987134496887405,2.0,14.0,F,1.0,3.0,3.0,7.0,5.0,0.72,5.2272078914081845,3.2340937500000004,0.0,1.2460193364349554,0.8025557635896302,0.0,-0.1667204241016071,-0.317,-0.1667204241016071,2.0,4.987134496887405,O=C(O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,"2,2,3,4,4,4-hexafluoro-3-(trifluoromethyl)butanoic acid",CDCl3
14_From_Review_416,-72.0,F,1.0,3.0,3.0,7.0,5.0,0.72,5.2272078914081845,3.2340937500000004,0.0,1.2460193364349554,0.8025557635896302,0.0,-0.1667204241016071,-0.317,-0.1667204241016071,2.0,4.987134496887405,0,12,C,4.0,3.0,3.0,4.0,4.0,0.77,4.516222351700589,5.1081875000000005,0.0,0.7634024065287063,1.3099251344348453,0.0,0.4381311691862887,0.951,0.4381311691862887,2.0,0.0,1,15,F,1.0,3.0,3.0,7.0,5.0,0.72,5.427951058180241,3.2340937500000004,0.0,1.332457245140915,0.7504931236230732,0.0,-0.1667204241016071,-0.317,-0.1667204241016071,2.0,4.987134496887405,2.0,13.0,F,1.0,3.0,3.0,7.0,5.0,0.72,4.790131536816082,3.2340937500000004,0.0,1.3266981602592254,0.7537509510110488,0.0,-0.1667204241016071,-0.317,-0.1667204241016071,2.0,4.987134496887405,O=C(O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,"2,2,3,4,4,4-hexafluoro-3-(trifluoromethyl)butanoic acid",CDCl3
15_From_Review_416,-72.0,F,1.0,3.0,3.0,7.0,5.0,0.72,5.427951058180241,3.2340937500000004,0.0,1.332457245140915,0.7504931236230732,0.0,-0.1667204241016071,-0.317,-0.1667204241016071,2.0,4.987134496887405,0,12,C,4.0,3.0,3.0,4.0,4.0,0.77,4.516222351700589,5.1081875000000005,0.0,0.7634024065287063,1.3099251344348453,0.0,0.4381311691862887,0.951,0.4381311691862887,2.0,0.0,1,13,F,1.0,3.0,3.0,7.0,5.0,0.72,4.790131536816082,3.2340937500000004,0.0,1.3266981602592254,0.7537509510110488,0.0,-0.1667204241016071,-0.317,-0.1667204241016071,2.0,4.987134496887405,2.0,14.0,F,1.0,3.0,3.0,7.0,5.0,0.72,5.2272078914081845,3.2340937500000004,0.0,1.2460193364349554,0.8025557635896302,0.0,-0.1667204241016071,-0.317,-0.1667204241016071,2.0,4.987134496887405,O=C(O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,"2,2,3,4,4,4-hexafluoro-3-(trifluoromethyl)butanoic acid",CDCl3
3_Cl_5,-66.35,F,1.0,3.0,3.0,7.0,3.0,0.72,2.778807710151964,4.118375,0.0,1.7589874639428067,0.5685088839453576,0.0,-0.1727753137460571,-0.317,-0.1727753137460571,2.0,4.914889586827123,0,2,C,4.0,3.0,3.0,4.0,2.0,0.77,2.4063387666743847,6.8767499999999995,0.0,0.9789089087120836,1.0215455095976858,0.0,0.4154927666920614,1.033,0.4154927666920614,2.0,0.0,1,4,F,1.0,3.0,3.0,7.0,3.0,0.72,3.5054174473234996,4.118375,0.0,1.570666550489098,0.6366723730690036,0.0,-0.1727753137460571,-0.317,-0.1727753137460571,2.0,4.914889586827123,2.0,1.0,C,3.0,2.0,2.0,4.0,1.0,0.77,1.2358149295100782,6.904999999999999,0.0,0.9655916532432204,1.0356344699555025,0.0,0.3152414263955655,0.4020000000000001,0.3152414263955655,2.0,8.672656195733701,O=C(C(F)(F)Cl)C(F)(F)Cl,"1,3-dichloro-1,1,3,3-tetrafluoropropan-2-one",CDCl3
4_Cl_5,-66.35,F,1.0,3.0,3.0,7.0,3.0,0.72,3.5054174473234996,4.118375,0.0,1.570666550489098,0.6366723730690036,0.0,-0.1727753137460571,-0.317,-0.1727753137460571,2.0,4.914889586827123,0,2,C,4.0,3.0,3.0,4.0,2.0,0.77,2.4063387666743847,6.8767499999999995,0.0,0.9789089087120836,1.0215455095976858,0.0,0.4154927666920614,1.033,0.4154927666920614,2.0,0.0,1,3,F,1.0,3.0,3.0,7.0,3.0,0.72,2.778807710151964,4.118375,0.0,1.7589874639428067,0.5685088839453576,0.0,-0.1727753137460571,-0.317,-0.1727753137460571,2.0,4.914889586827123,2.0,1.0,C,3.0,2.0,2.0,4.0,1.0,0.77,1.2358149295100782,6.904999999999999,0.0,0.9655916532432204,1.0356344699555025,0.0,0.3152414263955655,0.4020000000000001,0.3152414263955655,2.0,8.672656195733701,O=C(C(F)(F)Cl)C(F)(F)Cl,"1,3-dichloro-1,1,3,3-tetrafluoropropan-2-one",CDCl3
7_Cl_5,-66.35,F,1.0,3.0,3.0,7.0,3.0,0.72,3.4509368365706146,4.118375,0.0,1.5826197499345684,0.6318637183956183,0.0,-0.1727753137460571,-0.317,-0.1727753137460571,2.0,4.914889586827123,0,6,C,4.0,3.0,3.0,4.0,2.0,0.77,2.432757632810963,6.87675,0.0,0.9782332710258436,1.022251061805872,0.0,0.4154927666920614,1.033,0.4154927666920614,2.0,0.0,1,8,F,1.0,3.0,3.0,7.0,3.0,0.72,3.255996540231577,4.118375,0.0,1.6597468317901047,0.6025015266463616,0.0,-0.1727753137460571,-0.317,-0.1727753137460571,2.0,4.914889586827123,2.0,1.0,C,3.0,2.0,2.0,4.0,1.0,0.77,1.2358149295100782,6.904999999999999,0.0,0.9655916532432204,1.0356344699555025,0.0,0.3152414263955655,0.4020000000000001,0.3152414263955655,2.0,8.672656195733701,O=C(C(F)(F)Cl)C(F)(F)Cl,"1,3-dichloro-1,1,3,3-tetrafluoropropan-2-one",CDCl3
8_Cl_5,-66.35,F,1.0,3.0,3.0,7.0,3.0,0.72,3.255996540231577,4.118375,0.0,1.6597468317901047,0.6025015266463616,0.0,-0.1727753137460571,-0.317,-0.1727753137460571,2.0,4.914889586827123,0,6,C,4.0,3.0,3.0,4.0,2.0,0.77,2.432757632810963,6.87675,0.0,0.9782332710258436,1.022251061805872,0.0,0.4154927666920614,1.033,0.4154927666920614,2.0,0.0,1,7,F,1.0,3.0,3.0,7.0,3.0,0.72,3.4509368365706146,4.118375,0.0,1.5826197499345684,0.6318637183956183,0.0,-0.1727753137460571,-0.317,-0.1727753137460571,2.0,4.914889586827123,2.0,1.0,C,3.0,2.0,2.0,4.0,1.0,0.77,1.2358149295100782,6.904999999999999,0.0,0.9655916532432204,1.0356344699555025,0.0,0.3152414263955655,0.4020000000000001,0.3152414263955655,2.0,8.672656195733701,O=C(C(F)(F)Cl)C(F)(F)Cl,"1,3-dichloro-1,1,3,3-tetrafluoropropan-2-one",CDCl3
2_From_Review_210,-46.0,F,1.0,3.0,3.0,7.0,2.0,0.72,2.3427881743768473,3.5017500000000004,0.0,2.3211710766925395,0.4308170173414836,0.0,-0.1809399408089898,-0.317,-0.1809399408089898,2.0,4.818131429569578,0,1,C,4.0,3.0,3.0,4.0,1.0,0.77,1.5114145328135495,5.6435,0.0,1.303463072463424,0.7671870581727283,0.0,0.3561531265186458,0.938,0.3561531265186458,2.0,0.0,1,3,F,1.0,3.0,3.0,7.0,2.0,0.72,2.3427634302250837,3.5017500000000004,0.0,2.321171272337944,0.4308169810290535,0.0,-0.1809399408089898,-0.317,-0.1809399408089898,2.0,4.818131429569578,2.0,0.0,C,1.0,3.0,3.0,4.0,0.0,0.77,0.0,4.756500000000001,0.0,2.555590361749997,0.391299018405762,0.0,0.0998888825012483,0.0,0.0998888825012483,2.0,0.0,CC(F)(F)Cl,"1-chloro-1,1-difluoroethane",CDCl3
3_From_Review_210,-46.0,F,1.0,3.0,3.0,7.0,2.0,0.72,2.3427634302250837,3.5017500000000004,0.0,2.321171272337944,0.4308169810290535,0.0,-0.1809399408089898,-0.317,-0.1809399408089898,2.0,4.818131429569578,0,1,C,4.0,3.0,3.0,4.0,1.0,0.77,1.5114145328135495,5.6435,0.0,1.303463072463424,0.7671870581727283,0.0,0.3561531265186458,0.938,0.3561531265186458,2.0,0.0,1,2,F,1.0,3.0,3.0,7.0,2.0,0.72,2.3427881743768473,3.5017500000000004,0.0,2.3211710766925395,0.4308170173414836,0.0,-0.1809399408089898,-0.317,-0.1809399408089898,2.0,4.818131429569578,2.0,0.0,C,1.0,3.0,3.0,4.0,0.0,0.77,0.0,4.756500000000001,0.0,2.555590361749997,0.391299018405762,0.0,0.0998888825012483,0.0,0.0998888825012483,2.0,0.0,CC(F)(F)Cl,"1-chloro-1,1-difluoroethane",CDCl3
5_SO3H_19,-115.74,F,1.0,3.0,3.0,7.0,3.0,0.72,3.747414707501693,4.943250000000001,0.0,1.1135900791526088,0.8979965058246158,0.0,-0.1777371442450041,0.0,-0.1777371442450041,2.0,4.855997177848261,0,4,C,4.0,3.0,3.0,4.0,2.0,0.77,2.6005800218412816,8.526499999999999,0.0,0.6172439550624207,1.6201049711355568,0.0,0.4515290397359141,0.0,0.4515290397359141,2.0,0.0,1,6,F,1.0,3.0,3.0,7.0,3.0,0.72,2.812067438736134,4.943250000000001,0.0,1.0021648334089646,0.99783984297114,0.0,-0.1777371442450041,0.0,-0.1777371442450041,2.0,4.855997177848261,2.0,7.0,C,4.0,3.0,3.0,4.0,3.0,0.77,3.394434792421266,7.583999999999999,0.0,0.2911326213271763,3.4348607017699844,0.0,0.39606286509405,0.0,0.39606286509405,2.0,0.0,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],Sodium Perfluoro-1-pentanesulfonate,CD3OD
6_SO3H_19,-115.74,F,1.0,3.0,3.0,7.0,3.0,0.72,2.812067438736134,4.943250000000001,0.0,1.0021648334089646,0.99783984297114,0.0,-0.1777371442450041,0.0,-0.1777371442450041,2.0,4.855997177848261,0,4,C,4.0,3.0,3.0,4.0,2.0,0.77,2.6005800218412816,8.526499999999999,0.0,0.6172439550624207,1.6201049711355568,0.0,0.4515290397359141,0.0,0.4515290397359141,2.0,0.0,1,5,F,1.0,3.0,3.0,7.0,3.0,0.72,3.747414707501693,4.943250000000001,0.0,1.1135900791526088,0.8979965058246158,0.0,-0.1777371442450041,0.0,-0.1777371442450041,2.0,4.855997177848261,2.0,7.0,C,4.0,3.0,3.0,4.0,3.0,0.77,3.394434792421266,7.583999999999999,0.0,0.2911326213271763,3.4348607017699844,0.0,0.39606286509405,0.0,0.39606286509405,2.0,0.0,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],Sodium Perfluoro-1-pentanesulfonate,CD3OD
8_SO3H_19,-121.94,F,1.0,3.0,3.0,7.0,4.0,0.72,4.131726942817011,4.472000000000001,0.0,0.8019555609785302,1.2469518869347571,0.0,-0.1908530576039806,0.0,-0.1908530576039806,2.0,4.7016699945185865,0,7,C,4.0,3.0,3.0,4.0,3.0,0.77,3.394434792421266,7.583999999999999,0.0,0.2911326213271763,3.4348607017699844,0.0,0.39606286509405,0.0,0.39606286509405,2.0,0.0,1,20,Na,0.0,0.0,0.0,1.0,0.0,1.54,3.2584502144424428,54.67999999999998,0.0,0.1503113476876891,6.652857654351949,0.0,0.0,0.0,0.0,3.0,0.0,2.0,9.0,F,1.0,3.0,3.0,7.0,4.0,0.72,4.547200444229394,4.472000000000001,0.0,0.7573656119225007,1.3203662593837535,0.0,-0.1908530576039806,0.0,-0.1908530576039806,2.0,4.7016699945185865,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],Sodium Perfluoro-1-pentanesulfonate,CD3OD
9_SO3H_19,-121.94,F,1.0,3.0,3.0,7.0,4.0,0.72,4.547200444229394,4.472000000000001,0.0,0.7573656119225007,1.3203662593837535,0.0,-0.1908530576039806,0.0,-0.1908530576039806,2.0,4.7016699945185865,0,7,C,4.0,3.0,3.0,4.0,3.0,0.77,3.394434792421266,7.583999999999999,0.0,0.2911326213271763,3.4348607017699844,0.0,0.39606286509405,0.0,0.39606286509405,2.0,0.0,1,20,Na,0.0,0.0,0.0,1.0,0.0,1.54,3.2584502144424428,54.67999999999998,0.0,0.1503113476876891,6.652857654351949,0.0,0.0,0.0,0.0,3.0,0.0,2.0,8.0,F,1.0,3.0,3.0,7.0,4.0,0.72,4.131726942817011,4.472000000000001,0.0,0.8019555609785302,1.2469518869347571,0.0,-0.1908530576039806,0.0,-0.1908530576039806,2.0,4.7016699945185865,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],Sodium Perfluoro-1-pentanesulfonate,CD3OD
11_SO3H_19,-123.7,F,1.0,3.0,3.0,7.0,5.0,0.72,2.616713343108106,4.122749999999999,0.0,0.8032634540466742,1.2449215695824427,0.0,-0.1918447723020578,0.0,-0.1918447723020578,2.0,4.690080542520168,0,10,C,4.0,3.0,3.0,4.0,4.0,0.77,3.325305850594799,6.8854999999999995,0.0,0.3261280408731226,3.066280339840638,0.0,0.3878425846267267,0.0,0.3878425846267267,2.0,0.0,1,20,Na,0.0,0.0,0.0,1.0,0.0,1.54,3.2584502144424428,54.67999999999998,0.0,0.1503113476876891,6.652857654351949,0.0,0.0,0.0,0.0,3.0,0.0,2.0,12.0,F,1.0,3.0,3.0,7.0,5.0,0.72,3.512803650931831,4.122749999999999,0.0,0.7905539013193293,1.2649358865108793,0.0,-0.1918447723020578,0.0,-0.1918447723020578,2.0,4.690080542520168,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],Sodium Perfluoro-1-pentanesulfonate,CD3OD
12_SO3H_19,-123.7,F,1.0,3.0,3.0,7.0,5.0,0.72,3.512803650931831,4.122749999999999,0.0,0.7905539013193293,1.2649358865108793,0.0,-0.1918447723020578,0.0,-0.1918447723020578,2.0,4.690080542520168,0,10,C,4.0,3.0,3.0,4.0,4.0,0.77,3.325305850594799,6.8854999999999995,0.0,0.3261280408731226,3.066280339840638,0.0,0.3878425846267267,0.0,0.3878425846267267,2.0,0.0,1,20,Na,0.0,0.0,0.0,1.0,0.0,1.54,3.2584502144424428,54.67999999999998,0.0,0.1503113476876891,6.652857654351949,0.0,0.0,0.0,0.0,3.0,0.0,2.0,11.0,F,1.0,3.0,3.0,7.0,5.0,0.72,2.616713343108106,4.122749999999999,0.0,0.8032634540466742,1.2449215695824427,0.0,-0.1918447723020578,0.0,-0.1918447723020578,2.0,4.690080542520168,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],Sodium Perfluoro-1-pentanesulfonate,CD3OD
14_SO3H_19,-127.39,F,1.0,3.0,3.0,7.0,6.0,0.72,5.12394282364665,3.720875,0.0,1.0132077607893202,0.9869644101629946,0.0,-0.1888904328783914,0.0,-0.1888904328783914,2.0,4.724638703500856,0,13,C,4.0,3.0,3.0,4.0,5.0,0.77,4.737466695397446,6.0817499999999995,0.0,0.6068320707116982,1.6479023576113747,0.0,0.4087459089517612,0.0,0.4087459089517612,2.0,0.0,1,15,F,1.0,3.0,3.0,7.0,6.0,0.72,5.161756620570172,3.720875,0.0,1.1030196946480384,0.906602125829756,0.0,-0.1888904328783914,0.0,-0.1888904328783914,2.0,4.724638703500856,2.0,16.0,C,4.0,3.0,3.0,4.0,6.0,0.77,5.871122597936446,4.770875000000001,0.0,0.6934186473902141,1.44213023945008,0.0,0.460337232647228,0.0,0.460337232647228,2.0,0.0,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],Sodium Perfluoro-1-pentanesulfonate,CD3OD
15_SO3H_19,-127.39,F,1.0,3.0,3.0,7.0,6.0,0.72,5.161756620570172,3.720875,0.0,1.1030196946480384,0.906602125829756,0.0,-0.1888904328783914,0.0,-0.1888904328783914,2.0,4.724638703500856,0,13,C,4.0,3.0,3.0,4.0,5.0,0.77,4.737466695397446,6.0817499999999995,0.0,0.6068320707116982,1.6479023576113747,0.0,0.4087459089517612,0.0,0.4087459089517612,2.0,0.0,1,14,F,1.0,3.0,3.0,7.0,6.0,0.72,5.12394282364665,3.720875,0.0,1.0132077607893202,0.9869644101629946,0.0,-0.1888904328783914,0.0,-0.1888904328783914,2.0,4.724638703500856,2.0,16.0,C,4.0,3.0,3.0,4.0,6.0,0.77,5.871122597936446,4.770875000000001,0.0,0.6934186473902141,1.44213023945008,0.0,0.460337232647228,0.0,0.460337232647228,2.0,0.0,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],Sodium Perfluoro-1-pentanesulfonate,CD3OD
