,0,1,2,3,4,5,NMR_Peaks
0_From_Review_483,F-1;C(//),F-1;C(*C*C//),"F-1;C(*C*C/*N,*N/)","F-1;C(*C*C/*N,*N/*C,*&)","F-1;C(*C*C/*N,*N/*C,*&)*&F/","F-1;C(*C*C/*N,*N/*C,*&)*&F/,/",-141.0
19_alcohols_4,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/CFF,,/",-123.85
20_alcohols_4,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/CFF,,/",-123.85
22_alcohols_4,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/CFF,,/",-126.26
23_alcohols_4,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/CFF,,/",-126.26
25_alcohols_4,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-80.96
26_alcohols_4,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-80.96
27_alcohols_4,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-80.96
0_From_Review_485,F-1;C(//),F-1;C(*N*N//),"F-1;C(*N*N/*C,*C/)","F-1;C(*N*N/*C,*C/*C,*&,F,F)","F-1;C(*N*N/*C,*C/*C,*&,F,F)*&F,,/","F-1;C(*N*N/*C,*C/*C,*&,F,F)*&F,,/,/",-43.0
4_From_Review_485,F-1;C(//),F-1;C(*C*N//),"F-1;C(*C*N/*CF,*C/)","F-1;C(*C*N/*CF,*C/*NF,,*&F)","F-1;C(*C*N/*CF,*C/*NF,,*&F)*&,,/","F-1;C(*C*N/*CF,*C/*NF,,*&F)*&,,//",-69.0
6_From_Review_485,F-1;C(//),F-1;C(*C*C//),"F-1;C(*C*C/*N,*N,F,F/)","F-1;C(*C*C/*N,*N,F,F/*C,*&,,)","F-1;C(*C*C/*N,*N,F,F/*C,*&,,)*&F/","F-1;C(*C*C/*N,*N,F,F/*C,*&,,)*&F/,/",-171.0
8_From_Review_485,F-1;C(//),F-1;C(*C*N//),"F-1;C(*C*N/*CF,*C/)","F-1;C(*C*N/*CF,*C/*NF,,*&F)","F-1;C(*C*N/*CF,*C/*NF,,*&F)*&,,/","F-1;C(*C*N/*CF,*C/*NF,,*&F)*&,,//",-69.0
4_From_Review_259,F-1;C(//),F-1;C(=CF//),"F-1;C(=CF/C,/)","F-1;C(=CF/C,/O)","F-1;C(=CF/C,/O)/","F-1;C(=CF/C,/O)//",-88.0
5_From_Review_259,F-1;C(//),F-1;C(=CF//),"F-1;C(=CF/C,/)","F-1;C(=CF/C,/O)","F-1;C(=CF/C,/O)/","F-1;C(=CF/C,/O)//",-87.0
0_From_Review_208,F-1;C(//),F-1;C(CFCl//),"F-1;C(CFCl/*C*C,,/)","F-1;C(CFCl/*C*C,,/*C,*C)","F-1;C(CFCl/*C*C,,/*C,*C)*C,*&/","F-1;C(CFCl/*C*C,,/*C,*C)*C,*&/*&C/",-50.0
2_From_Review_208,F-1;C(//),F-1;C(CFCl//),"F-1;C(CFCl/*C*C,,/)","F-1;C(CFCl/*C*C,,/*C,*C)","F-1;C(CFCl/*C*C,,/*C,*C)*C,*&/","F-1;C(CFCl/*C*C,,/*C,*C)*C,*&/*&C/",-50
9_From_Review_208,F-1;C(//),F-1;C(CFCl//),"F-1;C(CFCl/*C*C,,/)","F-1;C(CFCl/*C*C,,/*C,*C)","F-1;C(CFCl/*C*C,,/*C,*C)*C,*&/","F-1;C(CFCl/*C*C,,/*C,*C)*C,*&/*&C/",-50.0
10_From_Review_208,F-1;C(//),F-1;C(CFCl//),"F-1;C(CFCl/*C*C,,/)","F-1;C(CFCl/*C*C,,/*C,*C)","F-1;C(CFCl/*C*C,,/*C,*C)*C,*&/","F-1;C(CFCl/*C*C,,/*C,*C)*C,*&/*&C/",-50.0
0_From_Review_1,F-1;C(//),F-1;C(C//),F-1;C(C/Cl/),F-1;C(C/Cl/),F-1;C(C/Cl/)/,F-1;C(C/Cl/)//,-220.0
0_From_Review_387,F-1;C(//),F-1;C(CO//),"F-1;C(CO/FFF,C/)","F-1;C(CO/FFF,C/,,,CFF)","F-1;C(CO/FFF,C/,,,CFF)FFF,,/","F-1;C(CO/FFF,C/,,,CFF)FFF,,/,,/",-146.0
4_From_Review_387,F-1;C(//),F-1;C(COF//),"F-1;C(COF/FFF,C,/)","F-1;C(COF/FFF,C,/,,,CF)","F-1;C(COF/FFF,C,/,,,CF)FFF,/","F-1;C(COF/FFF,C,/,,,CF)FFF,/,,/",-89.5
5_From_Review_387,F-1;C(//),F-1;C(COF//),"F-1;C(COF/FFF,C,/)","F-1;C(COF/FFF,C,/,,,CF)","F-1;C(COF/FFF,C,/,,,CF)FFF,/","F-1;C(COF/FFF,C,/,,,CF)FFF,/,,/",-91.2
7_From_Review_387,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/OFF,,/)","F-1;C(CFF/OFF,,/C,,)","F-1;C(CFF/OFF,,/C,,)CF/","F-1;C(CFF/OFF,,/C,,)CF/FFF,/",-87.0
8_From_Review_387,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/OFF,,/)","F-1;C(CFF/OFF,,/C,,)","F-1;C(CFF/OFF,,/C,,)CF/","F-1;C(CFF/OFF,,/C,,)CF/FFF,/",-87.0
9_From_Review_387,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/OFF,,/)","F-1;C(CFF/OFF,,/C,,)","F-1;C(CFF/OFF,,/C,,)CF/","F-1;C(CFF/OFF,,/C,,)CF/FFF,/",-87.0
11_From_Review_387,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/OF,,/)","F-1;C(CFF/OF,,/C,)","F-1;C(CFF/OF,,/C,)CFF/","F-1;C(CFF/OF,,/C,)CFF/FFF,,/",-84.0
12_From_Review_387,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/OF,,/)","F-1;C(CFF/OF,,/C,)","F-1;C(CFF/OF,,/C,)CFF/","F-1;C(CFF/OF,,/C,)CFF/FFF,,/",-84.0
13_From_Review_387,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/OF,,/)","F-1;C(CFF/OF,,/C,)","F-1;C(CFF/OF,,/C,)CFF/","F-1;C(CFF/OF,,/C,)CFF/FFF,,/",-84.0
4_From_Review_35,F-1;C(//),F-1;C(C//),F-1;C(C/CBr/),"F-1;C(C/CBr/,)","F-1;C(C/CBr/,)/","F-1;C(C/CBr/,)//",-210.0
7_SO3H_10,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,S)","F-1;C(CCF/CFF,C,/CFF,,,S)CFF,,,=O=OO/","F-1;C(CCF/CFF,C,/CFF,,,S)CFF,,,=O=OO/CFF,,,,,/",-113.65
8_SO3H_10,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,S)","F-1;C(CCF/CFF,C,/CFF,,,S)CFF,,,=O=OO/","F-1;C(CCF/CFF,C,/CFF,,,S)CFF,,,=O=OO/CFF,,,,,/",-113.65
10_SO3H_10,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,C,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,C,,,,)CFF,,,S/","F-1;C(CCF/C,C,FF,FF,/CFF,C,,,,)CFF,,,S/FFF,,,=O=OO/",-121.79
11_SO3H_10,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,C,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,C,,,,)CFF,,,S/","F-1;C(CCF/C,C,FF,FF,/CFF,C,,,,)CFF,,,S/FFF,,,=O=OO/",-121.79
13_SO3H_10,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)C,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)C,FFF,,,,/S,,,/",-122.79
14_SO3H_10,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)C,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)C,FFF,,,,/S,,,/",-122.79
16_SO3H_10,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/C,,/",-123.17
17_SO3H_10,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/C,,/",-123.17
19_SO3H_10,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/CFF,,/",-126.07
20_SO3H_10,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/CFF,,/",-126.07
22_SO3H_10,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-80.73
23_SO3H_10,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-80.73
24_SO3H_10,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-80.73
8_From_Review_337,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/=OC,,/)","F-1;C(CFF/=OC,,/,C)","F-1;C(CFF/=OC,,/,C)=OO/","F-1;C(CFF/=OC,,/,C)=OO/,C/",-75.0
9_From_Review_337,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/=OC,,/)","F-1;C(CFF/=OC,,/,C)","F-1;C(CFF/=OC,,/,C)=OO/","F-1;C(CFF/=OC,,/,C)=OO/,C/",-75.0
10_From_Review_337,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/=OC,,/)","F-1;C(CFF/=OC,,/,C)","F-1;C(CFF/=OC,,/,C)=OO/","F-1;C(CFF/=OC,,/,C)=OO/,C/",-75.0
1_From_Review_19,F-1;C(//),F-1;C(//),F-1;C(//),F-1;C(//),F-1;C(//)/,F-1;C(//)//,-268.0
7_SO3H_24,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,S)","F-1;C(CCF/CFF,C,/CFF,,,S)FFF,,,=O=OO/","F-1;C(CCF/CFF,C,/CFF,,,S)FFF,,,=O=OO/,,,,,/",-115.38
8_SO3H_24,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,S)","F-1;C(CCF/CFF,C,/CFF,,,S)FFF,,,=O=OO/","F-1;C(CCF/CFF,C,/CFF,,,S)FFF,,,=O=OO/,,,,,/",-115.38
10_SO3H_24,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)S,,,/","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)S,,,/=O=OO/",-125.56
11_SO3H_24,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)S,,,/","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)S,,,/=O=OO/",-125.56
13_SO3H_24,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)C,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)C,,/S/",-127.25
14_SO3H_24,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)C,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)C,,/S/",-127.25
16_SO3H_24,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/C,,/",-82.68
17_SO3H_24,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/C,,/",-82.68
18_SO3H_24,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/C,,/",-82.68
0_From_Review_163,F-1;C(//),F-1;C(=C//),F-1;C(=C/|C|F/),"F-1;C(=C/|C|F/*C*C,)","F-1;C(=C/|C|F/*C*C,)*C,*C/","F-1;C(=C/|C|F/*C*C,)*C,*C/*C,*&/",-165.0
3_From_Review_163,F-1;C(//),F-1;C(=CC//),"F-1;C(=CC/|F,*C*C/)","F-1;C(=CC/|F,*C*C/,*C,*C)","F-1;C(=CC/|F,*C*C/,*C,*C)*C,*&/","F-1;C(=CC/|F,*C*C/,*C,*C)*C,*&/*&/",-143.0
6_From_Review_102,F-1;C(//),F-1;C(COBr//),"F-1;C(COBr/=OO,C,/)","F-1;C(COBr/=OO,C,/,C,*C*C)","F-1;C(COBr/=OO,C,/,C,*C*C)C,*C,*C/","F-1;C(COBr/=OO,C,/,C,*C*C)C,*C,*C/,*C,*&/",-58.0
0_From_Review_349,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/=C,,/)","F-1;C(CFF/=C,,/\C)","F-1;C(CFF/=C,,/\C)=C/","F-1;C(CFF/=C,,/\C)=C/\C/",-63.0
2_From_Review_349,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/=C,,/)","F-1;C(CFF/=C,,/\C)","F-1;C(CFF/=C,,/\C)=C/","F-1;C(CFF/=C,,/\C)=C/\C/",-63
3_From_Review_349,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/=C,,/)","F-1;C(CFF/=C,,/\C)","F-1;C(CFF/=C,,/\C)=C/","F-1;C(CFF/=C,,/\C)=C/\C/",-63.0
3_From_Review_399,F-1;C(//),F-1;C(COF//),"F-1;C(COF/CFF,C,/)","F-1;C(COF/CFF,C,/FFF,,,)","F-1;C(COF/CFF,C,/FFF,,,),,/","F-1;C(COF/CFF,C,/FFF,,,),,//",-90.0
4_From_Review_399,F-1;C(//),F-1;C(COF//),"F-1;C(COF/CFF,C,/)","F-1;C(COF/CFF,C,/FFF,,,)","F-1;C(COF/CFF,C,/FFF,,,),,/","F-1;C(COF/CFF,C,/FFF,,,),,//",-90.0
6_From_Review_399,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/OFF,FFF,/)","F-1;C(CCF/OFF,FFF,/C,,,,,)","F-1;C(CCF/OFF,FFF,/C,,,,,)/","F-1;C(CCF/OFF,FFF,/C,,,,,)//",-130.0
7_From_Review_399,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/OFF,FFF,/)","F-1;C(CCF/OFF,FFF,/C,,,,,)","F-1;C(CCF/OFF,FFF,/C,,,,,)/","F-1;C(CCF/OFF,FFF,/C,,,,,)//",-130.0
9_From_Review_399,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/OFF,,)","F-1;C(CFF/CFF,,/OFF,,)C,,/","F-1;C(CFF/CFF,,/OFF,,)C,,//",-82.0
10_From_Review_399,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/OFF,,)","F-1;C(CFF/CFF,,/OFF,,)C,,/","F-1;C(CFF/CFF,,/OFF,,)C,,//",-82.0
11_From_Review_399,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/OFF,,)","F-1;C(CFF/CFF,,/OFF,,)C,,/","F-1;C(CFF/CFF,,/OFF,,)C,,//",-82.0
4_COOH_25,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,=OO,/)","F-1;C(CCF/CFF,=OO,/CFF,,,,)","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/FFF,,/",-120.23
5_COOH_25,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,=OO,/)","F-1;C(CCF/CFF,=OO,/CFF,,,,)","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/FFF,,/",-120.23
7_COOH_25,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,CFF,/)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)FFF,,,,/","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)FFF,,,,/,,/",-123.75
8_COOH_25,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,CFF,/)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)FFF,,,,/","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)FFF,,,,/,,/",-123.75
10_COOH_25,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)=OO,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)=OO,,,,,/,/",-124.31
11_COOH_25,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)=OO,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)=OO,,,,,/,/",-124.31
13_COOH_25,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/=OO,,/",-127.49
14_COOH_25,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/=OO,,/",-127.49
16_COOH_25,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-82.48
17_COOH_25,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-82.48
18_COOH_25,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-82.48
6_From_Review_83,F-1;C(//),F-1;C(CC//),"F-1;C(CC/*C*C,C/)","F-1;C(CC/*C*C,C/*C,*C,C)","F-1;C(CC/*C*C,C/*C,*C,C)*C,*&,C/","F-1;C(CC/*C*C,C/*C,*C,C)*C,*&,C/*&,C/",-174.0
4_From_Review_65,F-1;C(//),F-1;C(CN+//),"F-1;C(CN+/*C*C,=OO/)","F-1;C(CN+/*C*C,=OO/*C,*C,,)","F-1;C(CN+/*C*C,=OO/*C,*C,,)*C,*&/","F-1;C(CN+/*C*C,=OO/*C,*C,,)*C,*&/*&/",-137.0
3_From_Review_238,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/=OC,C,/)","F-1;C(CCF/=OC,C,/,,)","F-1;C(CCF/=OC,C,/,,)/","F-1;C(CCF/=OC,C,/,,)//",-110.0
4_From_Review_238,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/=OC,C,/)","F-1;C(CCF/=OC,C,/,,)","F-1;C(CCF/=OC,C,/,,)/","F-1;C(CCF/=OC,C,/,,)//",-110.0
4_alcohols_2,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,O)","F-1;C(CCF/CFF,C,/CFF,,,O)FFF,,,/","F-1;C(CCF/CFF,C,/CFF,,,O)FFF,,,/,,/",-114.02
5_alcohols_2,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,O)","F-1;C(CCF/CFF,C,/CFF,,,O)FFF,,,/","F-1;C(CCF/CFF,C,/CFF,,,O)FFF,,,/,,/",-114.02
7_alcohols_2,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)O,,,/","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)O,,,//",-124.88
8_alcohols_2,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)O,,,/","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)O,,,//",-124.88
10_alcohols_2,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)C,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)C,,/O/",-126.25
11_alcohols_2,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)C,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)C,,/O/",-126.25
13_alcohols_2,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/C,,/",-81.33
14_alcohols_2,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/C,,/",-81.33
15_alcohols_2,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/C,,/",-81.33
2_From_Review_178,F-1;C(//),F-1;C(=CC//),"F-1;C(=CC/,=OO/)","F-1;C(=CC/,=OO/,C)","F-1;C(=CC/,=OO/,C)C/","F-1;C(=CC/,=OO/,C)C/C/",-117
0_From_Review_429,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CCC,,)","F-1;C(CFF/CFF,,/CCC,,)FFF,FFF,FFF/","F-1;C(CFF/CFF,,/CCC,,)FFF,FFF,FFF/,,,,,,,,/",-78.6
2_From_Review_429,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CCC,,)","F-1;C(CFF/CFF,,/CCC,,)FFF,FFF,FFF/","F-1;C(CFF/CFF,,/CCC,,)FFF,FFF,FFF/,,,,,,,,/",-78.6
3_From_Review_429,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CCC,,)","F-1;C(CFF/CFF,,/CCC,,)FFF,FFF,FFF/","F-1;C(CFF/CFF,,/CCC,,)FFF,FFF,FFF/,,,,,,,,/",-78.6
5_From_Review_429,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CCC,FFF,/)","F-1;C(CCF/CCC,FFF,/FFF,FFF,FFF,,,)","F-1;C(CCF/CCC,FFF,/FFF,FFF,FFF,,,),,,,,,,,/","F-1;C(CCF/CCC,FFF,/FFF,FFF,FFF,,,),,,,,,,,//",-108.7
